,weather,base,dt,timezone,id,name,cod,Lon,Lat,main.temp,main.feels_like,main.temp_min,Max Temp,main.pressure,Humidity,Wind Speed,wind.deg,wind.gust,rain.1h,Cloud Cover,sys.type,sys.id,Country,sys.sunrise,sys.sunset,main.sea_level,main.grnd_level,message,visibility,snow.1h
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588986230.0,-18000.0,3521894.0,Paredon,200,-93.87,16.03,85.68,91.62,85.68,85.68,1010.0,65.0,5.35,171.0,,,20.0,,,MX,1588938468.0,1588984566.0,1010.0,1010.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986231.0,25200.0,1640902.0,Kawalu,200,108.21,-7.38,78.8,87.57,78.8,78.8,1011.0,82.0,0.63,248.0,,,100.0,,,ID,1588978164.0,1589020669.0,1011.0,974.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986231.0,36000.0,2015352.0,Terney,200,136.61,45.05,62.31,57.15,62.31,62.31,1010.0,46.0,5.66,110.0,,,88.0,,,RU,1588966303.0,1589018899.0,1010.0,1010.0,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986231.0,-25200.0,5742974.0,North Bend,200,-124.22,43.41,66.58,61.36,64.4,72.0,1015.0,59.0,10.29,290.0,,,1.0,1.0,5239.0,US,1588942785.0,1588994817.0,,,,16093.0,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588986231.0,34200.0,2063036.0,Port Lincoln,200,135.87,-34.73,55.6,43.61,55.6,55.6,1020.0,61.0,18.19,238.0,,0.12,97.0,,,AU,1588973926.0,1589011631.0,1020.0,1016.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986232.0,25200.0,1502387.0,Kosikha,200,84.58,53.36,53.6,47.28,53.6,53.6,1024.0,56.0,6.71,60.0,,,0.0,1.0,8945.0,RU,1588977111.0,1589033064.0,,,,10000.0,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",stations,1588986232.0,-14400.0,4946620.0,Palmer,200,-72.33,42.16,41.72,36.19,39.0,44.01,1004.0,93.0,5.82,160.0,,0.38,90.0,1.0,3598.0,US,1588930530.0,1588982165.0,,,,16093.0,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588986232.0,3600.0,2636638.0,Stromness,200,-3.3,58.97,45.55,41.67,45.0,46.4,1016.0,81.0,3.0,81.0,,0.19,100.0,1.0,1437.0,GB,1588996520.0,1589055837.0,,,,10000.0,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588986232.0,7200.0,3110986.0,Salou,200,1.14,41.08,60.31,61.81,57.0,63.0,1015.0,100.0,3.36,340.0,,,78.0,1.0,6427.0,ES,1588999400.0,1589050826.0,,,,10000.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986233.0,-21600.0,6050066.0,La Ronge,200,-105.28,55.1,42.8,33.96,42.8,42.8,1026.0,41.0,6.93,80.0,,,90.0,1.0,949.0,CA,1588935884.0,1588992627.0,,,,24140.0,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588986233.0,10800.0,686090.0,Asău,200,26.4,46.43,46.0,40.6,46.0,46.0,1016.0,72.0,4.83,257.0,,,56.0,3.0,2033571.0,RO,1588992494.0,1589045607.0,,,,,
0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,1588986233.0,39600.0,2121385.0,Severo-Kuril'sk,200,156.12,50.68,34.47,22.01,34.47,34.47,998.0,88.0,15.59,284.0,,,83.0,,,RU,1588960573.0,1589015264.0,998.0,997.0,,,0.13
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986233.0,10800.0,95788.0,Hīt,200,42.83,33.64,76.62,68.16,76.62,76.62,1006.0,30.0,12.1,105.0,,,0.0,,,IQ,1588990353.0,1589039862.0,1006.0,999.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588986233.0,32400.0,2112802.0,Hasaki,200,140.83,35.73,66.76,61.59,66.0,68.0,1020.0,59.0,10.29,200.0,,,75.0,1.0,7955.0,JP,1588966601.0,1589016575.0,,,,10000.0,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588986234.0,7200.0,1043893.0,Lichinga,200,35.24,-13.31,53.13,50.67,53.13,53.13,1018.0,100.0,6.11,119.0,,,23.0,,,MZ,1588996138.0,1589037721.0,1018.0,867.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986234.0,43200.0,2126710.0,Beringovskiy,200,179.32,63.05,32.07,22.28,32.07,32.07,1011.0,98.0,10.92,98.0,,,100.0,,,RU,1588951058.0,1589013643.0,1011.0,1010.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588986234.0,3600.0,2441194.0,Mayahi,200,7.67,13.96,92.73,85.21,92.73,92.73,1008.0,19.0,11.03,64.0,,,28.0,,,NE,1589000653.0,1589046439.0,1008.0,965.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588986149.0,7200.0,2729907.0,Longyearbyen,200,15.64,78.22,26.6,14.34,26.6,26.6,1003.0,73.0,12.75,100.0,,,40.0,1.0,1663.0,SJ,0.0,0.0,,,,10000.0,
0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}]",stations,1588986235.0,-21600.0,5640350.0,Billings Metropolitan Area,200,-108.5,45.78,58.41,48.97,55.4,61.0,1022.0,50.0,12.75,260.0,,,40.0,1.0,3440.0,US,1588938632.0,1588991424.0,,,,16093.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986235.0,39600.0,2126785.0,Belaya Gora,200,146.42,68.53,33.87,25.65,33.87,33.87,1013.0,97.0,8.55,109.0,,,100.0,,,RU,1588955010.0,1589025483.0,1013.0,1008.0,,,
0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]",stations,1588986235.0,10800.0,315468.0,Ergani,200,39.76,38.27,54.52,52.03,53.6,55.4,1015.0,93.0,5.82,270.0,,,75.0,1.0,6983.0,TR,1588990523.0,1589041166.0,,,,10000.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986235.0,32400.0,2112232.0,Kitaibaraki,200,140.75,36.78,69.01,64.45,69.01,69.01,1015.0,46.0,7.02,218.0,,,100.0,3.0,2021088.0,JP,1588966492.0,1589016723.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986236.0,10800.0,92004.0,Rāwah,200,41.91,34.48,74.5,65.3,74.5,74.5,1006.0,37.0,14.88,103.0,,,10.0,,,IQ,1588990476.0,1589040181.0,1006.0,988.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588986231.0,3600.0,2511174.0,Santa Cruz de Tenerife,200,-16.25,28.47,59.86,58.46,57.2,63.0,1021.0,93.0,6.93,280.0,,,40.0,1.0,2374.0,ES,1589005083.0,1589053490.0,,,,10000.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588985941.0,-36000.0,5850554.0,Makakilo City,200,-158.09,21.35,82.04,79.63,78.8,84.2,1018.0,45.0,9.17,40.0,21.92,,1.0,1.0,7868.0,US,1588953422.0,1589000437.0,,,,16093.0,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588986236.0,10800.0,107304.0,Buraidah,200,43.98,26.33,82.4,76.57,82.4,82.4,1009.0,32.0,10.29,150.0,,,20.0,1.0,7411.0,SA,1588990848.0,1589038816.0,,,,6000.0,
0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,1588986236.0,32400.0,2015306.0,Tiksi,200,128.87,71.69,18.95,6.21,18.95,18.95,1014.0,97.0,13.47,359.0,,,100.0,,,RU,1588952699.0,1589036218.0,1014.0,1009.0,,,0.21
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588986237.0,-14400.0,3572189.0,High Rock,200,-78.28,26.62,77.0,81.48,77.0,77.0,1017.0,69.0,2.24,,,,40.0,1.0,7260.0,BS,1588933787.0,1588981764.0,,,,10000.0,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588986237.0,10800.0,550512.0,Kharovsk,200,40.19,59.96,35.4,30.81,35.4,35.4,1014.0,93.0,2.24,55.0,,,42.0,,,RU,1588985735.0,1589045748.0,1014.0,995.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588986237.0,18000.0,1495626.0,Pangody,200,74.49,65.85,39.27,31.6,39.27,39.27,1008.0,97.0,9.17,339.0,,0.19,100.0,,,RU,1588974512.0,1589040507.0,1008.0,1002.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986237.0,19800.0,1267390.0,Kavaratti,200,72.64,10.57,85.37,92.21,85.37,85.37,1008.0,73.0,6.98,5.0,,,91.0,,,IN,1588985335.0,1589030572.0,1008.0,1007.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588986237.0,32400.0,1855540.0,Naze,200,129.48,28.37,75.2,73.98,75.2,75.2,1013.0,78.0,13.87,140.0,,,75.0,1.0,8013.0,JP,1588970135.0,1589018489.0,,,,10000.0,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588986238.0,32400.0,2012593.0,Zeya,200,127.27,53.75,59.97,53.96,59.97,59.97,1009.0,31.0,3.65,128.0,,,79.0,,,RU,1588966782.0,1589022903.0,1009.0,982.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588986065.0,-39600.0,4036284.0,Alofi,200,-169.92,-19.06,84.2,87.37,84.2,84.2,1014.0,74.0,12.75,70.0,,,75.0,1.0,7306.0,NU,1588959433.0,1589000104.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986238.0,36000.0,2092164.0,Lorengau,200,147.27,-2.02,85.21,93.24,85.21,85.21,1010.0,73.0,4.7,97.0,,,87.0,,,PG,1588968385.0,1589011700.0,1010.0,1010.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588986238.0,14400.0,286621.0,Salalah,200,54.09,17.02,82.4,92.25,82.4,82.4,1008.0,88.0,4.7,210.0,,,20.0,1.0,7562.0,OM,1588989261.0,1589035549.0,,,,10000.0,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986239.0,-14400.0,3496021.0,Nagua,200,-69.85,19.38,78.55,82.08,78.55,78.55,1017.0,78.0,8.28,167.0,,,2.0,,,DO,1588932423.0,1588979081.0,1017.0,1016.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986239.0,-9000.0,5905393.0,Bonavista,200,-53.11,48.65,37.0,28.02,37.0,37.0,998.0,87.0,10.0,231.0,18.99,,3.0,3.0,2011050.0,CA,1588924836.0,1588978633.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986239.0,32400.0,2025630.0,Chara,200,118.26,56.91,37.24,32.2,37.24,37.24,1018.0,70.0,1.72,95.0,,,89.0,,,RU,1588968069.0,1589025941.0,1018.0,933.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986239.0,7200.0,3181628.0,Bracciano,200,12.18,42.1,52.07,47.43,48.0,55.0,1018.0,48.0,2.15,27.0,,,0.0,3.0,2005264.0,IT,1588996603.0,1589048324.0,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588986240.0,-10800.0,3430863.0,Mar del Plata,200,-57.56,-38.0,56.8,47.8,55.99,57.2,1013.0,71.0,14.99,340.0,,,57.0,1.0,8305.0,AR,1588934301.0,1588971304.0,,,,10000.0,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,1588986240.0,28800.0,1650213.0,Banjarmasin,200,114.59,-3.32,82.4,92.97,82.4,82.4,1010.0,94.0,5.82,50.0,,,20.0,1.0,9360.0,ID,1588976326.0,1589019445.0,,,,10000.0,
0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",stations,1588986240.0,-14400.0,5110365.0,Broome,200,-75.83,42.25,29.98,18.68,28.0,32.0,1005.0,92.0,12.75,340.0,,,90.0,1.0,3429.0,US,1588931356.0,1588983019.0,,,,1609.0,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588985988.0,36000.0,2165087.0,Gold Coast,200,153.43,-28.0,75.78,71.69,75.2,75.99,1019.0,53.0,11.41,340.0,,,40.0,1.0,9486.0,AU,1588969022.0,1589008106.0,,,,10000.0,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588986241.0,32400.0,2128983.0,Nayoro,200,142.46,44.35,59.16,50.94,59.16,59.16,1011.0,57.0,12.12,242.0,,,35.0,,,JP,1588965014.0,1589017380.0,1011.0,1000.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986241.0,36000.0,2094342.0,Kavieng,200,150.8,-2.57,85.8,91.35,85.8,85.8,1010.0,69.0,7.96,94.0,,,0.0,,,PG,1588967580.0,1589010811.0,1010.0,1009.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588986241.0,-7200.0,3421193.0,Paamiut,200,-49.67,61.99,41.14,31.26,41.14,41.14,1019.0,73.0,11.5,174.0,,,68.0,,,GL,1588920182.0,1588981636.0,1019.0,1019.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986241.0,-18000.0,3981391.0,Tomatlán,200,-105.25,19.93,84.69,85.46,84.69,84.69,1010.0,49.0,6.8,267.0,,,0.0,,,MX,1588940869.0,1588987627.0,1010.0,1001.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588986241.0,-18000.0,3520994.0,Puerto Escondido,200,-97.07,15.85,86.0,93.47,86.0,86.0,1009.0,79.0,9.17,200.0,,,40.0,1.0,7157.0,MX,1588939250.0,1588985319.0,,,,12874.0,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986242.0,0.0,2361946.0,Boulsa,200,-0.58,12.67,91.76,90.16,91.76,91.76,1008.0,33.0,7.7,171.0,,,0.0,,,BF,1589002737.0,1589048315.0,1008.0,973.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986242.0,3600.0,2446796.0,Bilma,200,12.92,18.69,82.63,73.22,82.63,82.63,1009.0,11.0,8.34,41.0,,,0.0,,,NE,1588998997.0,1589045575.0,1009.0,969.0,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588986243.0,3600.0,2258378.0,Loandjili,200,11.86,-4.76,78.91,89.04,78.91,78.91,1010.0,91.0,1.5,83.0,,,78.0,,,CG,1589001091.0,1589043990.0,1010.0,1008.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588986243.0,28800.0,2034400.0,Tongliao,200,122.27,43.61,64.98,60.28,64.98,64.98,1007.0,48.0,6.2,201.0,,,42.0,,,CN,1588969973.0,1589022112.0,1007.0,986.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588986243.0,7200.0,3109718.0,Santander,200,-3.8,43.46,60.48,63.3,60.01,61.0,1012.0,100.0,1.12,,,,100.0,1.0,6441.0,ES,1589000228.0,1589052369.0,,,,7000.0,
0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,1588986243.0,-14400.0,5117949.0,Freeport,200,-73.58,40.66,44.76,39.11,43.0,46.4,1003.0,70.0,4.7,80.0,,1.02,90.0,1.0,4135.0,US,1588931044.0,1588982250.0,,,,16093.0,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588986012.0,-10800.0,3395981.0,Maceió,200,-35.74,-9.67,78.8,86.23,78.8,78.8,1016.0,83.0,3.36,150.0,,,40.0,1.0,8413.0,BR,1588926482.0,1588968650.0,,,,10000.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986244.0,3600.0,2441530.0,Madaoua,200,5.96,14.07,87.15,80.56,87.15,87.15,1008.0,13.0,4.92,3.0,,,0.0,,,NE,1589001054.0,1589046859.0,1008.0,972.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986244.0,-18000.0,3987500.0,San Buenaventura,200,-101.53,27.08,82.0,80.38,82.0,82.0,1012.0,38.0,5.01,258.0,15.01,,100.0,3.0,2032764.0,MX,1588939320.0,1588987391.0,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588986244.0,32400.0,1651531.0,Ambon City,200,128.18,-3.7,82.92,90.68,82.0,84.2,1010.0,74.0,3.36,90.0,,,40.0,1.0,9361.0,ID,1588973093.0,1589016155.0,,,,10000.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986181.0,14400.0,286245.0,Sur,200,59.53,22.57,88.02,87.94,88.02,88.02,1006.0,45.0,8.75,196.0,,,0.0,,,OM,1588987471.0,1589034728.0,1006.0,1005.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986245.0,19800.0,1259385.0,Port Blair,200,92.75,11.67,84.74,92.64,84.74,84.74,1009.0,75.0,5.32,344.0,,,100.0,,,IN,1588980422.0,1589025832.0,1009.0,1009.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588986245.0,10800.0,632672.0,Valkeakoski,200,24.03,61.26,42.03,34.92,41.0,44.01,1006.0,86.0,8.05,270.0,,,40.0,1.0,1360.0,FI,1588989081.0,1589050159.0,,,,10000.0,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588986245.0,7200.0,779622.0,Havøysund,200,24.66,71.0,30.2,16.83,30.2,30.2,1005.0,86.0,16.11,240.0,,,75.0,1.0,1632.0,NO,1588980158.0,1589058778.0,,,,10000.0,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,1588986245.0,39600.0,2138285.0,Tadine,200,167.88,-21.55,75.42,70.38,75.42,75.42,1015.0,71.0,18.61,139.0,,,12.0,,,NC,1588964972.0,1589005221.0,1015.0,1014.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986246.0,28800.0,1804609.0,Laibin,200,109.27,23.7,85.93,88.99,85.93,85.93,1008.0,71.0,13.38,173.0,,,96.0,,,CN,1588975434.0,1589022891.0,1008.0,999.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588986246.0,10800.0,233346.0,Gulu,200,32.3,2.77,64.54,66.02,64.54,64.54,1012.0,98.0,5.97,190.0,,0.46,100.0,,,UG,1588995616.0,1589039653.0,1012.0,889.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588986246.0,-10800.0,7303783.0,Sydney Mines,200,-60.22,46.24,41.68,30.65,39.0,43.0,1003.0,75.0,13.87,270.0,20.8,,40.0,1.0,911.0,CA,1588926978.0,1588979905.0,,,,24140.0,
0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",stations,1588986246.0,19800.0,1253405.0,Varanasi,200,83.0,25.33,78.8,82.69,78.8,78.8,1006.0,69.0,4.7,70.0,,,0.0,1.0,9138.0,IN,1588981583.0,1589029351.0,,,,2500.0,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588986247.0,-18000.0,3733380.0,Campoverde,200,-74.81,-8.48,75.2,78.3,75.2,75.2,1017.0,69.0,3.36,140.0,,,75.0,1.0,8675.0,PE,1588935769.0,1588978116.0,,,,10000.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986247.0,28800.0,1700476.0,Matalom,200,124.79,10.28,85.89,94.55,85.89,85.89,1010.0,65.0,0.74,139.0,,,100.0,,,PH,1588972844.0,1589018032.0,1010.0,1008.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986053.0,-14400.0,3893629.0,Coquimbo,200,-71.34,-29.95,59.0,56.93,59.0,59.0,1016.0,77.0,4.7,250.0,,,90.0,1.0,8514.0,CL,1588936742.0,1588975478.0,,,,10000.0,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588986247.0,-14400.0,4612862.0,Chattanooga,200,-85.31,35.05,52.38,44.91,48.99,55.4,1014.0,87.0,12.75,330.0,,,40.0,1.0,3618.0,US,1588934576.0,1588984349.0,,,,16093.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986247.0,-36000.0,4033356.0,Tiarei,200,-149.33,-17.53,89.6,95.94,89.6,89.6,1013.0,62.0,6.93,330.0,,,100.0,1.0,7318.0,PF,1588954364.0,1588995290.0,,,,10000.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986248.0,25200.0,1640660.0,Gondanglegi,200,112.01,-7.75,83.35,92.71,83.35,83.35,1011.0,77.0,2.15,177.0,,,100.0,,,ID,1588977281.0,1589019729.0,1011.0,1004.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986230.0,-28800.0,5554072.0,Juneau,200,-134.42,58.3,64.4,57.09,64.4,64.4,1025.0,31.0,6.93,250.0,,,90.0,1.0,7729.0,US,1588941909.0,1589000589.0,,,,16093.0,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986248.0,3600.0,244878.0,Biltine,200,20.92,14.53,80.46,71.38,80.46,80.46,1009.0,15.0,8.93,79.0,,,0.0,,,TD,1588997427.0,1589043305.0,1009.0,951.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986249.0,19800.0,1240372.0,Kilinochchi,200,80.4,9.4,79.9,87.96,79.9,79.9,1009.0,84.0,3.67,179.0,,,0.0,,,LK,1588983564.0,1589028618.0,1009.0,1007.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986104.0,19800.0,1262216.0,Nāgaur,200,73.73,27.2,87.22,80.47,87.22,87.22,1006.0,27.0,11.72,245.0,,,0.0,,,IN,1588983626.0,1589031758.0,1006.0,974.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986249.0,-14400.0,3437443.0,Pozo Colorado,200,-58.8,-23.49,54.28,48.87,54.28,54.28,1019.0,42.0,3.2,86.0,,,0.0,,,PY,1588933133.0,1588973067.0,1019.0,1007.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986249.0,-14400.0,3663475.0,Maraã,200,-65.37,-1.83,73.2,82.15,73.2,73.2,1015.0,99.0,0.38,7.0,,,100.0,,,BR,1588933005.0,1588976349.0,1015.0,1007.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986249.0,-21600.0,6089245.0,Norman Wells,200,-126.83,65.28,42.8,31.3,42.8,42.8,1040.0,52.0,12.75,120.0,,,5.0,1.0,951.0,CA,1588936908.0,1589001946.0,,,,48279.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986250.0,28800.0,1528998.0,Yumen,200,97.2,40.28,57.6,51.57,57.6,57.6,1016.0,26.0,2.35,99.0,,,90.0,,,CN,1588976476.0,1589027642.0,1016.0,856.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588986250.0,3600.0,2347758.0,Bara,200,10.73,10.37,87.28,85.84,87.28,87.28,1008.0,44.0,10.22,194.0,,,73.0,,,NG,1589000206.0,1589045417.0,1008.0,972.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588986250.0,-14400.0,6144312.0,Sept-Îles,200,-66.38,50.2,40.06,33.84,37.99,42.8,998.0,85.0,5.82,290.0,,,40.0,1.0,1013.0,CA,1588927710.0,1588982129.0,,,,48279.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986250.0,7200.0,933734.0,Gweta,200,25.23,-20.18,61.48,55.09,61.48,61.48,1021.0,56.0,9.55,96.0,,,0.0,,,BW,1588999101.0,1589039562.0,1021.0,916.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986251.0,-14400.0,3628423.0,San Felipe,200,-68.74,10.34,72.72,77.49,72.72,72.72,1013.0,87.0,3.87,47.0,,,100.0,,,VE,1588932893.0,1588978079.0,1013.0,982.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588986251.0,7200.0,2514301.0,Mahon,200,4.27,39.89,64.4,64.04,64.4,64.4,1014.0,93.0,8.05,110.0,,,53.0,1.0,6422.0,ES,1588998817.0,1589049907.0,,,,10000.0,
